Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Ajoneuvika;Ajoneuvmas
6479727;11588863;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;12;1750
6479727;11588864;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1167
6486794;11588865;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1960
6479728;11588866;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6479729;11588872;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1163
6479729;11588873;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;3;15100
6485708;11588874;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1664
6485708;11588875;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1371
6485200;11588876;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;1;1911
6474187;11589089;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1950
6479730;11589090;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;26;1250
6479730;11589091;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;1;1507
6474188;11589097;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1096
6474188;11589098;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1380
6471212;11589099;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6473532;11589101;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1265
6474189;11589102;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;8;12450
6474189;11589103;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;1740
6474190;11589105;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;1845
6474190;11589106;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1607
6479731;11589107;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;5;3150
6479731;11589108;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1567
6486697;11589109;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1540
6475681;11589113;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;2215
6475681;11589114;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;5;7000
6475682;11589115;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1940
6473922;11589116;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1505
6473922;11589117;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6470829;11589118;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;880
6470829;11589119;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1735
6474191;11589120;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1308
6474191;11589121;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;2;2710
6473923;11589122;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1085
6473923;11589123;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1529
6473588;11589124;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1505
6473588;11589125;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1060
6479732;11589129;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1473
6479732;11589130;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1650
6479732;11589131;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6480096;11589132;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;965
6480096;11589133;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1448
6474192;11589136;1;30;henkilöauto;-1;Ei arvoa;2;hälytysajossa;6;2710
6474192;11589137;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1460
6480097;11589138;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;930
6480097;11589139;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1182
6474193;11589140;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6480098;11589141;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1240
6480098;11589142;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6473924;11589143;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6473924;11589144;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1099
6480095;11589146;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1290
6480095;11589147;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1095
6473920;11589148;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1025
6471439;11589149;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1805
6471439;11589150;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1804
6507716;11589152;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1420
6518502;11589153;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1200
6518502;11589154;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1317
6479725;11589372;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1700
6479725;11589373;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6479725;11589374;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505241;11589388;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;2800
6505241;11589389;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505241;11589390;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505241;11589391;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505241;11589392;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505241;11589393;6;99;tuntematon kulkuväline;-1;Ei arvoa;-1;Ei arvoa;;
6504302;11589399;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1253
6505242;11589417;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;2;2060
6505242;11589418;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;2060
6505243;11589421;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1975
6505243;11589422;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6518505;11589423;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1050
6518505;11589424;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;1785
6520853;11589426;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;1;14400
6520853;11589427;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1118
6505244;11589431;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1570
6505244;11589432;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1565
6495514;11589433;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6495514;11589434;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6495514;11589435;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6504303;11589436;1;30;henkilöauto;-1;Ei arvoa;2;hälytysajossa;0;1391
6504303;11589437;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6485706;11589657;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1105
6485706;11589658;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6507599;11589662;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;;
6507599;11589663;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1325
6505231;11589664;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1390
6505232;11589665;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1275
6505232;11589666;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;970
6505233;11589667;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1270
6505233;11589668;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1845
6505233;11589669;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1668
6518498;11589673;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1520
6518498;11589674;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;8;15260
6505234;11589683;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1455
6505234;11589684;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1806
6505235;11589685;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;9;1827
6505235;11589686;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1565
6520848;11589687;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1310
6520848;11589688;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505236;11589691;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1210
6505236;11589692;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1547
6504293;11589694;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1425
6504293;11589695;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;1;12300
6504295;11589696;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1550
6504295;11589697;2;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
6505353;11589698;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;985
6505353;11589699;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;9;1870
6505353;11589700;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6504296;11589706;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1170
6504296;11589707;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6505354;11589713;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1659
6505354;11589714;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6518493;11589719;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6504298;11589720;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1425
6504298;11589721;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1920
6505355;11589722;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1375
6505355;11589723;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6504299;11589726;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1105
6504299;11589727;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6502822;11589943;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1105
6502822;11589944;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1355
6505356;11589945;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1880
6505356;11589946;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;4;2500
6475335;11589947;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1410
6475335;11589948;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6520846;11589951;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1885
6520846;11589952;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;1876
6494505;11589953;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;1909
6494505;11589954;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1329
6495505;11589957;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1480
6495505;11589958;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505347;11589964;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;1699
6505347;11589965;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1030
6518489;11589966;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1885
6518489;11589967;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6740689;11589968;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1405
6740689;11589969;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6575488;11589970;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6504416;11589972;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;22;1050
6504416;11589973;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6504416;11589974;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6516474;11589978;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1550
6516474;11589979;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1950
6504417;11589980;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1567
6504417;11589981;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1185
6504417;11589982;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1130
6504417;11589983;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505348;11589985;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;12;13700
6505348;11589986;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1748
6505348;11589987;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1274
6494510;11589988;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1130
6494510;11589989;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;5;14900
6492664;11589990;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1380
6485700;11589991;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1350
6485700;11589992;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6504291;11589998;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1270
6504291;11589999;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6504292;11590001;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1475
6504292;11590002;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1434
6495506;11590003;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;10;13150
6495506;11590004;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1419
6505350;11590005;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1672
6505350;11590006;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1155
6495507;11590007;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1930
6495507;11590008;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;7;14450
6495508;11590009;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1135
6495508;11590010;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1146
6496152;11590223;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;2120
6496152;11590224;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;11;19450
6507022;11590227;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1035
6507023;11590228;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1254
6507023;11590229;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1161
6507023;11590230;3;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;1911
6505351;11590231;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1590
6505351;11590232;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;3;15100
6518491;11590233;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1145
6518491;11590234;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1505
6494511;11590235;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6494511;11590236;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6494511;11590237;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6494511;11590238;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505352;11590239;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1788
6505352;11590240;2;99;tuntematon kulkuväline;-1;Ei arvoa;-1;Ei arvoa;;
6518492;11590241;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1375
6518492;11590242;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1782
6494512;11590245;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;970
6494512;11590246;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;1;3150
6518486;11590252;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;1920
6518486;11590253;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;935
6494504;11590256;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
6494504;11590257;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
6520835;11590258;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;18;2660
6520835;11590259;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1396
6520836;11590260;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1323
6520836;11590261;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1140
6520837;11590264;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1585
6520837;11590265;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1809
6688604;11590266;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;10700
6688604;11590267;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1653
6520838;11590269;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1911
6520838;11590270;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1580
6524223;11590271;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1410
6542989;11590272;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;2600
6542989;11590273;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1735
6502743;11590274;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1193
6502743;11590275;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1795
6518487;11590276;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1370
6518487;11590277;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1210
6542990;11590278;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1565
6542990;11590279;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;920
6544574;11590280;1;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6544574;11590281;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6544574;11590282;3;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;;
6575605;11590287;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;3;15100
6575606;11590288;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1280
6575606;11590289;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1735
6575606;11590290;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6575606;11590291;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6549603;11590292;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6549603;11590293;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1140
6504409;11590521;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6578158;11590522;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1333
6578158;11590523;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;1;14285
6539817;11590528;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;5;1910
6539817;11590529;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;11;2815
6620457;11590530;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1450
6620457;11590531;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1396
6578160;11590534;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;4;2175
6578160;11590535;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;5;12100
6620458;11590536;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;3;3180
6620458;11590537;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1394
6578161;11590544;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;19;2880
6578161;11590545;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;25;2530
6621850;11590548;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6621850;11590549;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1167
6621784;11590550;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1265
6621784;11590551;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;4;1810
6620649;11590554;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;7;5400
6620649;11590555;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;14650
6655910;11590556;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1535
6655910;11590557;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1845
6621658;11590561;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1250
6621658;11590562;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1430
6612640;11590563;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;1845
6612640;11590564;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1413
6578024;11590565;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;12;1055
6578024;11590566;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;2370
6621660;11590787;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6621660;11590788;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6628379;11590789;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1582
6628379;11590790;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1381
6585425;11590791;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1399
6585425;11590792;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1832
6620650;11590795;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1519
6620650;11590796;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1270
6585082;11590799;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1470
6585082;11590800;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1485
6578027;11590803;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;6;1980
6578027;11590804;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1817
6578028;11590805;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;1;12300
6578028;11590806;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1420
6578008;11590814;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1200
6578008;11590815;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1375
6666150;11590816;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1595
6666150;11590817;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6570561;11590820;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1505
6570561;11590821;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1340
6620660;11590822;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;2;13640
6620660;11590823;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;1;1917
6544481;11590824;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6544481;11590825;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1480
6494532;11590832;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;8;1780
6494532;11590833;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;4;8100
6494533;11590834;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1360
6494533;11590835;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1395
6518384;11590836;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1340
6518384;11590837;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;2;400
6542888;11590838;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1295
6542888;11590839;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1941
6544482;11590847;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1445
6544482;11590848;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;1;14285
6791262;11590850;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6544483;11590851;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;7;2396
6544483;11590852;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1010
6578015;11590853;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;1300
6578015;11590854;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;5;12100
6575440;11590855;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1598
6575440;11590856;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1585
6505249;11590857;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6505249;11591072;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6544485;11591077;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;7;24900
6544485;11591078;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6620673;11591079;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1070
6620673;11591080;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;4;1820
6620673;11591081;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1344
6425609;11591082;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6620674;11591083;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1390
6620674;11591084;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6621781;11591085;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6621781;11591086;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;5;15760
6621762;11591087;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
6621762;11591088;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
