,id,year,month,day_of_week,x,y,vehicle_mass,region,road_type,Seriousness
216,9955662,2021,1,Maanantai,271056.0,6799495.0,1640.0,Pirkanmaan ELY,yhdystie,Ei henkilövahinkoja
217,9955663,2021,1,Lauantai,525733.0,6992410.0,,Pohjois-Savon ELY,yhdystie,Ei henkilövahinkoja
218,9955663,2021,1,Lauantai,525733.0,6992410.0,1465.0,Pohjois-Savon ELY,yhdystie,Ei henkilövahinkoja
219,9955666,2021,1,Lauantai,219994.0,6751836.0,,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
220,9955666,2021,1,Lauantai,219994.0,6751836.0,1595.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
221,9955673,2021,1,Perjantai,358966.0,6748597.0,1315.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
222,9955674,2021,1,Lauantai,231491.0,6724605.0,2668.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
223,9955675,2021,1,Tiistai,378095.0,6683862.0,,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
224,9955676,2021,1,Perjantai,370923.0,6678684.0,1335.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
225,9955676,2021,1,Perjantai,370923.0,6678684.0,925.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
226,9955677,2021,1,Keskiviikko,381720.0,6679440.0,1130.0,Uudenmaan ELY,seututie,Loukkaantumiseen johtanut
227,9955677,2021,1,Keskiviikko,381720.0,6679440.0,1100.0,Uudenmaan ELY,seututie,Loukkaantumiseen johtanut
228,9955680,2021,1,Sunnuntai,388528.0,6685814.0,1904.0,Uudenmaan ELY,kantatie,Loukkaantumiseen johtanut
229,9955680,2021,1,Sunnuntai,388528.0,6685814.0,,Uudenmaan ELY,kantatie,Loukkaantumiseen johtanut
230,9955680,2021,1,Sunnuntai,388528.0,6685814.0,9400.0,Uudenmaan ELY,kantatie,Loukkaantumiseen johtanut
231,9955682,2021,1,Keskiviikko,436543.0,6904511.0,1345.0,Keski-Suomen ELY,seututie,Ei henkilövahinkoja
232,9955682,2021,1,Keskiviikko,436543.0,6904511.0,2945.0,Keski-Suomen ELY,seututie,Ei henkilövahinkoja
233,9955689,2021,1,Lauantai,228406.0,6826179.0,1890.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
234,9955690,2021,1,Perjantai,439635.0,6978992.0,1490.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
235,9955690,2021,1,Perjantai,439635.0,6978992.0,,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
236,9955691,2021,1,Tiistai,263228.0,7018530.0,1275.0,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
237,9955692,2021,1,Keskiviikko,288641.0,6995037.0,1399.0,Etelä-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
238,9955693,2021,1,Tiistai,398782.0,6708952.0,15600.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
239,9955693,2021,1,Tiistai,398782.0,6708952.0,1700.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
240,9955694,2021,1,Lauantai,424212.0,6676207.0,1730.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
241,9955694,2021,1,Lauantai,424212.0,6676207.0,1890.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
242,9955705,2021,1,Tiistai,605213.0,7049035.0,,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
243,9955705,2021,1,Tiistai,605213.0,7049035.0,1228.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
244,9955709,2021,1,Lauantai,384147.0,6671559.0,2370.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
245,9955709,2021,1,Lauantai,384147.0,6671559.0,1280.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
246,9955710,2021,1,Torstai,302609.0,6653883.0,1485.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
247,9955710,2021,1,Torstai,302609.0,6653883.0,2086.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
248,9955711,2021,1,Torstai,331773.0,6674426.0,950.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
249,9955711,2021,1,Torstai,331773.0,6674426.0,1475.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
250,9955712,2021,1,Tiistai,377616.0,7095352.0,1810.0,Pohjois-Pohjanmaan ELY,kantatie,Loukkaantumiseen johtanut
251,9955712,2021,1,Tiistai,377616.0,7095352.0,12000.0,Pohjois-Pohjanmaan ELY,kantatie,Loukkaantumiseen johtanut
252,9955713,2021,1,Perjantai,428377.0,6693902.0,1275.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
253,9955713,2021,1,Perjantai,428377.0,6693902.0,2210.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
254,9955714,2021,1,Tiistai,486311.0,7257183.0,16600.0,Pohjois-Pohjanmaan ELY,seututie,Loukkaantumiseen johtanut
255,9955714,2021,1,Tiistai,486311.0,7257183.0,1070.0,Pohjois-Pohjanmaan ELY,seututie,Loukkaantumiseen johtanut
256,9955715,2021,1,Maanantai,648080.0,6922113.0,1380.0,Pohjois-Savon ELY,seututie,Loukkaantumiseen johtanut
257,9955715,2021,1,Maanantai,648080.0,6922113.0,11000.0,Pohjois-Savon ELY,seututie,Loukkaantumiseen johtanut
258,9955716,2021,1,Keskiviikko,433925.0,6894863.0,1315.0,Keski-Suomen ELY,seututie,Loukkaantumiseen johtanut
259,9955717,2021,1,Perjantai,396388.0,6696028.0,1707.0,Uudenmaan ELY,seututie,Loukkaantumiseen johtanut
260,9955717,2021,1,Perjantai,396388.0,6696028.0,2180.0,Uudenmaan ELY,seututie,Loukkaantumiseen johtanut
261,9955717,2021,1,Perjantai,396388.0,6696028.0,1736.0,Uudenmaan ELY,seututie,Loukkaantumiseen johtanut
262,9955718,2021,1,Tiistai,288308.0,6734247.0,1235.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
263,9955719,2021,1,Maanantai,376846.0,6676428.0,1395.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
264,9955719,2021,1,Maanantai,376846.0,6676428.0,1868.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
265,9955720,2021,1,Perjantai,429968.0,7209531.0,1445.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
266,9955721,2021,1,Perjantai,430897.0,6890008.0,1150.0,Keski-Suomen ELY,yhdystie,Ei henkilövahinkoja
267,9955721,2021,1,Perjantai,430897.0,6890008.0,1610.0,Keski-Suomen ELY,yhdystie,Ei henkilövahinkoja
268,9955722,2021,1,Lauantai,229642.0,7008390.0,1870.0,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
269,9955722,2021,1,Lauantai,229642.0,7008390.0,1415.0,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
270,9955723,2021,1,Maanantai,398718.0,6711139.0,1335.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
271,9955723,2021,1,Maanantai,398718.0,6711139.0,1520.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
272,9955724,2021,1,Maanantai,379797.0,6716800.0,1392.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
273,9955725,2021,1,Sunnuntai,243360.0,6972754.0,1355.0,Etelä-Pohjanmaan ELY,seututie,Loukkaantumiseen johtanut
274,9955726,2021,1,Lauantai,236314.0,6787293.0,1220.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
275,9955727,2021,1,Sunnuntai,338705.0,6820195.0,1460.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
276,9955727,2021,1,Sunnuntai,338705.0,6820195.0,1144.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
277,9955728,2021,1,Keskiviikko,538899.0,6999827.0,18200.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
278,9955728,2021,1,Keskiviikko,538899.0,6999827.0,2185.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
279,9955729,2021,1,Tiistai,275567.0,6745512.0,1700.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
280,9955730,2021,1,Lauantai,430355.0,7204821.0,1795.0,Pohjois-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
281,9955730,2021,1,Lauantai,430355.0,7204821.0,2114.0,Pohjois-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
282,9955731,2021,1,Lauantai,366818.0,6723601.0,1280.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
283,9955732,2021,1,Lauantai,621402.0,7112377.0,1190.0,Pohjois-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
284,9955732,2021,1,Lauantai,621402.0,7112377.0,1812.0,Pohjois-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
285,9955733,2021,1,Tiistai,423817.0,7204452.0,1495.0,Pohjois-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
286,9955734,2021,1,Keskiviikko,207371.0,6773206.0,1355.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
287,9955734,2021,1,Keskiviikko,207371.0,6773206.0,1505.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
288,9955735,2021,1,Keskiviikko,324517.0,6944440.0,1735.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
289,9955735,2021,1,Keskiviikko,324517.0,6944440.0,1480.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
290,9955736,2021,1,Maanantai,502623.0,6939549.0,2610.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
291,9955736,2021,1,Maanantai,502623.0,6939549.0,2030.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
292,9955737,2021,1,Keskiviikko,204284.0,6754928.0,1166.0,Varsinais-Suomen ELY,kantatie,Ei henkilövahinkoja
293,9955738,2021,1,Maanantai,445689.0,6887888.0,1130.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
294,9955739,2021,1,Maanantai,438477.0,6901431.0,1409.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
295,9955739,2021,1,Maanantai,438477.0,6901431.0,1375.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
296,9955740,2021,1,Maanantai,333594.0,6911961.0,1275.0,Pirkanmaan ELY,kantatie,Ei henkilövahinkoja
297,9955741,2021,1,Maanantai,329335.0,6909786.0,2730.0,Pirkanmaan ELY,kantatie,Ei henkilövahinkoja
298,9955742,2021,1,Maanantai,402260.0,6903239.0,1155.0,Keski-Suomen ELY,valtatie,Kuolemaan johtanut
299,9955742,2021,1,Maanantai,402260.0,6903239.0,1810.0,Keski-Suomen ELY,valtatie,Kuolemaan johtanut
300,9955743,2021,1,Perjantai,381666.0,6686021.0,2060.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
301,9955743,2021,1,Perjantai,381666.0,6686021.0,2700.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
302,9955744,2021,1,Maanantai,279161.0,6873473.0,1430.0,Pirkanmaan ELY,yhdystie,Ei henkilövahinkoja
303,9955745,2021,1,Maanantai,424448.0,6905053.0,910.0,Keski-Suomen ELY,valtatie,Loukkaantumiseen johtanut
304,9955746,2021,1,Maanantai,239100.0,6806774.0,1725.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
305,9955747,2021,1,Tiistai,367800.0,6752866.0,8700.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
306,9955747,2021,1,Tiistai,367800.0,6752866.0,11300.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
307,9955748,2021,1,Maanantai,309861.0,6828069.0,1368.0,Pirkanmaan ELY,yhdystie,Ei henkilövahinkoja
308,9955749,2021,1,Torstai,623090.0,7042348.0,,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
309,9955749,2021,1,Torstai,623090.0,7042348.0,3550.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
310,9955750,2021,1,Tiistai,375161.0,6740652.0,7650.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
311,9955750,2021,1,Tiistai,375161.0,6740652.0,1805.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
312,9955751,2021,1,Torstai,536557.0,7019770.0,,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
313,9955751,2021,1,Torstai,536557.0,7019770.0,1330.0,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
314,9955752,2021,1,Torstai,493161.0,6817345.0,,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
315,9955752,2021,1,Torstai,493161.0,6817345.0,1270.0,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
316,9955753,2021,1,Sunnuntai,260979.0,6816372.0,1147.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
317,9955754,2021,1,Tiistai,393303.0,6687484.0,9570.0,Uudenmaan ELY,yhdystie,Loukkaantumiseen johtanut
318,9955754,2021,1,Tiistai,393303.0,6687484.0,12662.0,Uudenmaan ELY,yhdystie,Loukkaantumiseen johtanut
319,9955755,2021,1,Perjantai,298419.0,6653802.0,1345.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
320,9955756,2021,1,Lauantai,407769.0,6723216.0,1159.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
321,9955756,2021,1,Lauantai,407769.0,6723216.0,1389.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
322,9955757,2021,1,Torstai,319740.0,6800264.0,1345.0,Pirkanmaan ELY,seututie,Ei henkilövahinkoja
323,9955758,2021,1,Tiistai,654002.0,7021927.0,13120.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
324,9955758,2021,1,Tiistai,654002.0,7021927.0,5930.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
325,9955758,2021,1,Tiistai,654002.0,7021927.0,12330.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
326,9955759,2021,1,Keskiviikko,233238.0,7002609.0,1506.0,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
327,9955760,2021,1,Keskiviikko,366101.0,7150046.0,1355.0,Pohjois-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
328,9955760,2021,1,Keskiviikko,366101.0,7150046.0,1164.0,Pohjois-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
329,9955760,2021,1,Keskiviikko,366101.0,7150046.0,10700.0,Pohjois-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
330,9955761,2021,1,Sunnuntai,396443.0,6681336.0,,Uudenmaan ELY,seututie,Ei henkilövahinkoja
331,9955762,2021,1,Torstai,316240.0,6823524.0,1290.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
332,9955763,2021,1,Maanantai,382365.0,6682556.0,1393.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
333,9955763,2021,1,Maanantai,382365.0,6682556.0,12250.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
334,9955764,2021,1,Torstai,321110.0,6817554.0,1960.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
335,9955765,2021,1,Torstai,313262.0,6698835.0,,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
336,9955766,2021,1,Keskiviikko,231710.0,7014655.0,1455.0,Etelä-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
337,9955766,2021,1,Keskiviikko,231710.0,7014655.0,1630.0,Etelä-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
338,9955767,2021,1,Tiistai,396524.0,6681237.0,1805.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
339,9955767,2021,1,Tiistai,396524.0,6681237.0,1369.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
340,9955768,2021,1,Keskiviikko,257958.0,6941305.0,1435.0,Etelä-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
341,9955768,2021,1,Keskiviikko,257958.0,6941305.0,1395.0,Etelä-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
342,9955769,2021,1,Keskiviikko,235465.0,6900476.0,1227.0,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
343,9955770,2021,1,Sunnuntai,312200.0,7085550.0,1630.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
344,9955770,2021,1,Sunnuntai,312200.0,7085550.0,1409.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
345,9955771,2021,1,Torstai,522978.0,6968517.0,1275.0,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
346,9955772,2021,1,Tiistai,369226.0,6865081.0,,Pirkanmaan ELY,kantatie,Ei henkilövahinkoja
347,9955772,2021,1,Tiistai,369226.0,6865081.0,2000.0,Pirkanmaan ELY,kantatie,Ei henkilövahinkoja
348,9955773,2021,1,Perjantai,432382.0,6759247.0,980.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
349,9955774,2021,1,Maanantai,451925.0,6719338.0,,Uudenmaan ELY,valtatie,Kuolemaan johtanut
350,9955774,2021,1,Maanantai,451925.0,6719338.0,1499.0,Uudenmaan ELY,valtatie,Kuolemaan johtanut
351,9955775,2021,1,Perjantai,315353.0,6740223.0,1345.0,Uudenmaan ELY,seututie,Loukkaantumiseen johtanut
352,9955776,2021,1,Lauantai,570767.0,7288750.0,1543.0,Pohjois-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
353,9955776,2021,1,Lauantai,570767.0,7288750.0,1595.0,Pohjois-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
354,9955777,2021,1,Perjantai,503818.0,7059094.0,1360.0,Pohjois-Savon ELY,kantatie,Loukkaantumiseen johtanut
355,9955777,2021,1,Perjantai,503818.0,7059094.0,15681.0,Pohjois-Savon ELY,kantatie,Loukkaantumiseen johtanut
356,9955778,2021,1,Perjantai,543755.0,6909530.0,1317.0,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
357,9955778,2021,1,Perjantai,543755.0,6909530.0,1697.0,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
358,9955778,2021,1,Perjantai,543755.0,6909530.0,1235.0,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
359,9955779,2021,1,Perjantai,547503.0,6978836.0,1247.0,Pohjois-Savon ELY,valtatie,Loukkaantumiseen johtanut
360,9955779,2021,1,Perjantai,547503.0,6978836.0,1845.0,Pohjois-Savon ELY,valtatie,Loukkaantumiseen johtanut
361,9955779,2021,1,Perjantai,547503.0,6978836.0,1125.0,Pohjois-Savon ELY,valtatie,Loukkaantumiseen johtanut
362,9955779,2021,1,Perjantai,547503.0,6978836.0,1198.0,Pohjois-Savon ELY,valtatie,Loukkaantumiseen johtanut
363,9955780,2021,1,Perjantai,503713.0,7066408.0,1245.0,Pohjois-Savon ELY,yhdystie,Ei henkilövahinkoja
364,9955781,2021,1,Torstai,294987.0,6811185.0,13950.0,Pirkanmaan ELY,valtatie,Loukkaantumiseen johtanut
365,9955781,2021,1,Torstai,294987.0,6811185.0,1409.0,Pirkanmaan ELY,valtatie,Loukkaantumiseen johtanut
366,9955782,2021,1,Maanantai,379188.0,6694295.0,1442.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
367,9955783,2021,1,Keskiviikko,394485.0,7123783.0,1345.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
368,9955783,2021,1,Keskiviikko,394485.0,7123783.0,1270.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
369,9955783,2021,1,Keskiviikko,394485.0,7123783.0,1441.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
370,9955783,2021,1,Keskiviikko,394485.0,7123783.0,1160.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
371,9955783,2021,1,Keskiviikko,394485.0,7123783.0,1370.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
372,9955783,2021,1,Keskiviikko,394485.0,7123783.0,1470.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
373,9955784,2021,1,Lauantai,409332.0,6833946.0,,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
374,9955784,2021,1,Lauantai,409332.0,6833946.0,10850.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
375,9955785,2021,1,Perjantai,380668.0,6716907.0,1500.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
376,9955785,2021,1,Perjantai,380668.0,6716907.0,1471.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
377,9955786,2021,1,Torstai,338107.0,7045607.0,1760.0,Etelä-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
378,9955786,2021,1,Torstai,338107.0,7045607.0,1360.0,Etelä-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
379,9955787,2021,1,Keskiviikko,549409.0,7112586.0,,Pohjois-Pohjanmaan ELY,valtatie,Kuolemaan johtanut
380,9955787,2021,1,Keskiviikko,549409.0,7112586.0,1251.0,Pohjois-Pohjanmaan ELY,valtatie,Kuolemaan johtanut
381,9955788,2021,1,Keskiviikko,429522.0,7208654.0,,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
382,9955788,2021,1,Keskiviikko,429522.0,7208654.0,,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
383,9955789,2021,1,Tiistai,387609.0,6744988.0,1675.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
384,9955790,2021,1,Tiistai,456272.0,6789308.0,10445.0,Uudenmaan ELY,kantatie,Loukkaantumiseen johtanut
385,9955791,2021,1,Keskiviikko,362091.0,6765673.0,1600.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
386,9955791,2021,1,Keskiviikko,362091.0,6765673.0,1505.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
387,9955792,2021,1,Torstai,308470.0,7081638.0,1766.0,Etelä-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
388,9955792,2021,1,Torstai,308470.0,7081638.0,1216.0,Etelä-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
389,9955792,2021,1,Torstai,308470.0,7081638.0,1330.0,Etelä-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
390,9955793,2021,1,Maanantai,244250.0,6713517.0,1820.0,Varsinais-Suomen ELY,kantatie,Ei henkilövahinkoja
391,9955793,2021,1,Maanantai,244250.0,6713517.0,1457.0,Varsinais-Suomen ELY,kantatie,Ei henkilövahinkoja
392,9955793,2021,1,Maanantai,244250.0,6713517.0,1367.0,Varsinais-Suomen ELY,kantatie,Ei henkilövahinkoja
393,9955794,2021,1,Maanantai,236362.0,6712990.0,,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
394,9955794,2021,1,Maanantai,236362.0,6712990.0,1595.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
395,9955795,2021,1,Tiistai,291822.0,6893593.0,13500.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
396,9955796,2021,1,Maanantai,267258.0,6721377.0,9625.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
397,9955796,2021,1,Maanantai,267258.0,6721377.0,4700.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
398,9955796,2021,1,Maanantai,267258.0,6721377.0,1345.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
399,9955797,2021,1,Tiistai,432264.0,6991273.0,1370.0,Keski-Suomen ELY,kantatie,Ei henkilövahinkoja
400,9955797,2021,1,Tiistai,432264.0,6991273.0,1673.0,Keski-Suomen ELY,kantatie,Ei henkilövahinkoja
401,9955798,2021,1,Perjantai,391922.0,6707826.0,1275.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
402,9955798,2021,1,Perjantai,391922.0,6707826.0,1471.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
403,9955799,2021,1,Lauantai,375112.0,6674450.0,1113.0,Uudenmaan ELY,seututie,Loukkaantumiseen johtanut
404,9955799,2021,1,Lauantai,375112.0,6674450.0,1264.0,Uudenmaan ELY,seututie,Loukkaantumiseen johtanut
405,9955800,2021,1,Torstai,509579.0,6927301.0,940.0,Pohjois-Savon ELY,yhdystie,Loukkaantumiseen johtanut
406,9955801,2021,1,Torstai,241466.0,6996132.0,1254.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
407,9955802,2021,1,Lauantai,533076.0,6974159.0,1500.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
408,9955802,2021,1,Lauantai,533076.0,6974159.0,1396.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
409,9955802,2021,1,Lauantai,533076.0,6974159.0,1365.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
410,9955802,2021,1,Lauantai,533076.0,6974159.0,1210.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
411,9955802,2021,1,Lauantai,533076.0,6974159.0,1080.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
412,9955803,2021,1,Torstai,232290.0,6813733.0,1920.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
413,9955803,2021,1,Torstai,232290.0,6813733.0,1548.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
414,9955804,2021,1,Torstai,223312.0,6843455.0,2079.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
415,9955805,2021,1,Torstai,220613.0,6829673.0,,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
416,9955805,2021,1,Torstai,220613.0,6829673.0,1470.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
417,9955806,2021,1,Torstai,220788.0,6825892.0,1860.0,Varsinais-Suomen ELY,valtatie,Kuolemaan johtanut
418,9955806,2021,1,Torstai,220788.0,6825892.0,9650.0,Varsinais-Suomen ELY,valtatie,Kuolemaan johtanut
419,9955807,2021,1,Torstai,254236.0,6777253.0,1410.0,Varsinais-Suomen ELY,seututie,Ei henkilövahinkoja
420,9955808,2021,1,Sunnuntai,543775.0,6863224.0,1663.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
421,9955808,2021,1,Sunnuntai,543775.0,6863224.0,,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
422,9955809,2021,1,Perjantai,293172.0,6852580.0,1875.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
423,9955810,2021,1,Perjantai,603616.0,6813396.0,1670.0,Kaakkois-Suomen ELY,yhdystie,Ei henkilövahinkoja
424,9955811,2021,1,Perjantai,670691.0,6943731.0,,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
425,9955811,2021,1,Perjantai,670691.0,6943731.0,1385.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
426,9955812,2021,1,Lauantai,584821.0,6808705.0,1395.0,Kaakkois-Suomen ELY,kantatie,Ei henkilövahinkoja
427,9955812,2021,1,Lauantai,584821.0,6808705.0,,Kaakkois-Suomen ELY,kantatie,Ei henkilövahinkoja
428,9955813,2021,1,Lauantai,520199.0,6944249.0,1503.0,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
429,9955813,2021,1,Lauantai,520199.0,6944249.0,,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
430,9955814,2021,1,Perjantai,534598.0,6974956.0,955.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
